Date,Language,Title,Quote,Reflection Text,Reference
2025-06-19,spanish,“REGENERACIÓN A.A.”,"Tal es la paradoja de la regeneración en A.A.: la fortaleza que surge de la derrota total y la debilidad, la pérdida de la vida antigua como condición para encontrar una nueva vida.","Los miles de palizas que me dio el alcohol no me animaron a admitir mi derrota. Yo creía que conquistar a mi “enemigo-amigo” era mi obligación moral. En mi primera reunión de A.A. fui bendecido con el sentimiento de que estaba bien que admitiera mi derrota ante una enfermedad que no tenía nada que ver con mi “carácter moral”. Instintivamente supe que estaba en presencia de un gran amor cuando crucé las puertas de A.A. Sin ningún esfuerzo de mi parte llegué a darme cuenta de que era bueno y apropiado amarme a mí mismo, como Dios lo ha dispuesto. Mis pensamientos me habían tenido cautivo y mis sentimientos me liberaron. Estoy agradecido.","A.A. LLEGA A SU MAYORÍA DE EDAD, p. 46"
2025-06-20,english,RELEASE FROM FEAR,The problem of resolving fear has two aspects. We shall have to try for all the freedom from fear that is possible for us to attain. Then we shall need to find both the courage and grace to deal constructively with whatever fears remain.,"Most of my decisions were based on fear. Alcohol made life easier to face, but the time came when alcohol was no longer an alternative to fear. One of the greatest gifts in A.A. for me has been the courage to take action, which I can do with God's help. After five years of sobriety I had to deal with a heavy dose of fear. God put the people in my life to help me do that and, through my working the Twelve Steps, I am becoming the whole person I wish to be and, for that, I am deeply grateful.","AS BILL SEES IT, p. 61"
2025-06-20,french,SE LIBÉRER DE LA PEUR,"Il y a deux solutions au problème de la peur. Nous devons d’abord essayer de nous en libérer autant que possible. Puis, nous devons trouver le courage et la grâce de faire face de façon positive aux peurs non dissipées.","La plupart de mes décisions étaient motivées par la peur. L’alcool me permettait d’affronter la vie, mais à un moment donné, il cessa de pallier la peur. L’un des grands cadeaux que j’ai reçus des AA a été le courage d’agir, avec l’aide de Dieu. Après cinq ans d’abstinence, j’ai dû faire face à une forte dose de peur, mais Dieu a mis sur ma route des gens qui pouvaient m’aider. Grâce à la pratique des Douze Étapes, je suis en train de devenir la personne complète que je souhaite être, et de cela, je suis reconnaissant.","RÉFLEXIONS DE BILL, P. 61"
2025-06-20,spanish,LIBERACIÓN DEL TEMOR,"El problema de superar el miedo tiene dos aspectos. Trataremos de lograr liberarnos del miedo tanto como nos sea posible. Después, tendremos que buscar el valor y la gracia para enfrentarnos de una forma constructiva con los temores que nos queden.","La mayoría de mis decisiones estaban basadas en el temor. El alcohol me hacía más fácil enfrentarme a la vida, pero llegó la hora en que el alcohol ya no era una alternativa del temor. Uno de los más grandes regalos de A.A. para mí ha sido el valor para ponerme en acción, lo cual puedo hacer con la ayuda de Dios. Después de cinco años de sobriedad yo tenía que contender con una fuerte dosis de temor. Dios puso en mi camino a la gente que me pudiera ayudar a hacer eso y, practicando los Doce Pasos, me estoy convirtiendo en la persona íntegra que deseo ser y, por esto, estoy profundamente agradecido.","COMO LO VE BILL, p. 61"
2025-06-21,english,FEAR AND FAITH,"The achievement of freedom from fear is a lifetime undertaking, one that can never be wholly completed. When under heavy attack, acute illness, or in other conditions of serious insecurity, we shall all react to this emotion — well or badly, as the case may be. Only the self-deceived will claim perfect freedom from fear.","Fear has caused suffering when I could have had more faith. There are times when fear suddenly tears me apart, just when I'm experiencing feelings of joy, happiness and a lightness of heart. Faith — and a feeling of self-worth toward a Higher Power — helps me endure tragedy and ecstasy. When I choose to give all of my fears over to my Higher Power, I will be free.","AS BILL SEES IT, p. 263"
2025-06-21,french,LA PEUR ET LA FOI,"Se libérer de la peur est l’entreprise de toute une vie et nous n’arriverons jamais à l’abolir complètement. Lorsque nous sommes gravement éprouvés par une maladie grave, ou en proie à une grande insécurité, nous réagissons tous plus ou moins bien à ce trouble émotif, selon le cas. Seuls les prétentieux proclameront qu’ils sont totalement libérés de la peur.","La peur m’a fait souffrir parce que je manquais de foi. À certains moments, la peur me déchire tout à coup au beau milieu d’un moment de joie, de bonheur ou de gaieté. La foi, ainsi que le sentiment de ma valeur face à ma Puissance supérieure, m’aident à accepter les tragédies et les grandes joies. Le jour où j’abandonnerai toutes mes peurs à ma Puissance supérieure, je serai libre.","RÉFLEXIONS DE BILL, P. 263"
2025-06-21,spanish,TEMOR Y FE,"El lograr liberarse del miedo es una empresa para toda la vida, empresa que nunca se puede terminar completamente. Al vernos asediados ferozmente, seriamente enfermos, o en otras circunstancias de gran inseguridad, todos nosotros reaccionaremos a esta emoción — de buena o mala forma, según el caso. Sólo el que se engaña a sí mismo pretenderá estar completamente libre del miedo.","Por no haber tenido suficiente fe, el temor me ha causado sufrimientos. Hay ocasiones en que el temor me destroza, justamente cuando estoy experimentando sentimientos de alegría, felicidad y gozo del corazón. La fe —y un sentimiento de dignidad ante un Poder Superior— me ayuda a soportar la tragedia y el éxtasis. Cuando opte por entregar todos mis temores a mi Poder Superior, seré libre.","COMO LO VE BILL, p. 263"
2025-06-22,english,"TODAY, I'M FREE","This brought me to the good healthy realization that there were plenty of situations left in the world over which I had no personal power – that if I was so ready to admit that to be the case with alcohol, so I must make the same admission with respect to much else. I would have to be still and know that He, not I, was God.","I am learning to practice acceptance in all circumstances of my life, so that I may enjoy peace of mind. At one time life was a constant battle because I felt I had to go through each day fighting myself, and everyone else. Eventually, this became a losing battle. I ended up getting drunk and crying over my misery. When I began to let go and let God take over my life I began to have peace of mind. Today, I am free. I do not have to fight anybody or anything anymore.","AS BILL SEES IT, p. 114"
2025-06-22,french,"AUJOURD’HUI, JE SUIS LIBRE","Cette découverte m’a amené à prendre conscience, pour mon plus grand bien, qu’il y avait dans le monde un grand nombre de situations sur lesquelles je n’avais personnellement aucun pouvoir – si j’étais prêt à admettre cela au sujet de l’alcool, je devais faire de même pour bien d’autres choses. Je devais rester calme, sachant que Dieu c’est Lui, pas moi.","J’apprends à faire preuve d’acceptation dans toutes les circonstances de ma vie afin d’avoir l’esprit en paix. À une certaine époque, la vie était une bagarre continuelle parce que je me croyais obligé de passer mes journées à me battre contre moi-même et contre tout le monde. Quand ces batailles se sont révélées perdues d’avance, je me suis mis à me soûler et à pleurer sur mes malheurs. Lorsque j’ai commencé à lâcher prise et à laisser Dieu prendre charge de ma vie, j’ai pu trouver la paix d’esprit. Aujourd’hui je suis libre. Je n’ai plus à me battre contre qui que ce soit ou quoi que ce soit.","RÉFLEXIONS DE BILL, P. 114"
2025-06-22,spanish,"HOY, SOY LIBRE","Esto me llevó a la sana conclusión de que había muchísimas situaciones en el mundo ante las cuales yo no tenía ningún poder personal — que si estaba tan dispuesto a admitir que éste era el caso respecto al alcohol, tendría que reconocer lo mismo respecto a otros muchos asuntos: tendría que sosegarme y saber que Él, no yo, era Dios.","Estoy aprendiendo a practicar la aceptación en todas las circunstancias de mi vida, para poder disfrutar de tranquilidad de espíritu. En el pasado la vida era una constante batalla porque yo creía que tenía que pasar cada día peleando conmigo mismo y con todos los demás. Finalmente, esto se convirtió en una batalla perdida. Terminaba emborrachándome y llorando por mi miseria. Cuando empecé a desprenderme y dejar que Dios se hiciera cargo de mi vida, empecé a tener tranquilidad de espíritu. Hoy soy libre. Ya no tengo que pelear con nadie ni con nada.","COMO LO VE BILL, p. 114"
2025-06-23,english,TRUSTING OTHERS,"But does trust require that we be blind to other people's motives or, indeed, to our own? Not at all; this would be folly. Most certainly, we should assess the capacity for harm as well as the capability for good in every person that we would trust. Such a private inventory can reveal the degree of confidence we should extend in any given situation.","I am not a victim of others, but rather a victim of my expectations, choices and dishonesty. When I expect others to be what I want them to be and not who they are, when they fail to meet my expectations, I am hurt. When my choices are based on self-centeredness, I find I am lonely and distrustful. I gain confidence in myself, however, when I practice honesty in all my affairs. When I search my motives and am honest and trusting, I am aware of the capacity for harm in situations and can avoid those that are harmful.","AS BILL SEES IT, p. 144"
2025-06-23,french,FAIRE CONFIANCE AUX AUTRES,"Par contre, la confiance requiert-elle que nous soyons aveugles sur les motifs des autres ou même sur les nôtres ? Pas du tout ! Ce serait de la folie. Chez toute personne digne de notre confian- ce, nous devrions très certainement évaluer son aptitude autant à faire le mal qu’à faire le bien. Cet examen discret peut nous révéler le degré de confiance que nous devrions accorder selon les situations.","Je ne suis pas victime des autres mais plutôt de mes propres attentes, de mes choix, de mon manque d’honnêteté. Quand j’attends des autres qu’ils soient ce que je désire plutôt que ce qu’ils sont, quand ils ne répondent pas à mes attentes, je suis blessé. Quand mes choix sont motivés par l’égocentrisme, je me retrouve seul et méfiant. Par contre, je reprends confiance en moi quand je mets de l’honnêteté dans tout ce que je fais. Quand je m’interroge sur mes motivations, quand je suis honnête et confiant, je repère les situations qui peuvent être nuisibles et je suis en mesure de les éviter.","RÉFLEXIONS DE BILL, P. 144"
2025-06-23,spanish,CONFIAR EN OTROS,"Pero, ¿acaso la confianza nos exige que hagamos la vista gorda a los motivos de otra gente, o de hecho, a los nuestros? Claro que no; esto sería una locura. Sin duda, debemos considerar, en toda persona en que confiemos, tanto su capacidad para perjudicar como su capacidad para hacer bien. Un inventario privado de este tipo puede enseñarnos el grado de confianza que debemos extender en cualquier situación determinada.","Yo no soy víctima de otros, sino más bien una víctima de mis esperanzas, de mis decisiones y de mi deshonestidad. Cuando espero que otros sean lo que yo quiero que sean y no lo que ellos son, cuando ellos no cumplan con mis expectaciones, entonces me siento lastimado. Cuando mis decisiones se basan en mi egocentrismo, me siento solitario y receloso. Sin embargo, cuando practico la honestidad en todos mis asuntos, invariablemente gano confianza en mí mismo. Cuando examino mis motivos y soy honesto y confiado, soy consciente de los posibles daños que algunas situaciones pueden entrañar y puedo evitarlas.","COMO LO VE BILL, p. 144"
2025-06-24,english,A SPIRITUAL KINDERGARTEN,We are only operating a spiritual kindergarten in which people are enabled to get over drinking and find the grace to go on living to better effect.,"When I came to A.A., I was run down by the bottle and wanted to lose the obsession to drink, but I didn't really know how to do that. I decided to stick around long enough to find out from the ones who went before me. All of a sudden I was thinking about God! I was told to get a Higher Power and I had no idea what one looked like. I found out there are many Higher Powers. I was told to find God, as I understand Him, that there was no doctrine of the Godhead in A.A. I found what worked for me and then asked that Power to restore me to sanity. The obsession to drink was removed and – one day at a time – my life went on, and I learned how to live sober.","AS BILL SEES IT, p. 95"
2025-06-24,french,UNE ÉCOLE DE SPIRITUALITÉ,Nous ne sommes qu’une école maternelle de spiritualité dans laquelle nous aidons les gens à surmonter leur problème d’alcool et à trouver la grâce de continuer à mieux vivre.,"Quand je suis arrivé chez les AA, j’étais démoli par l’alcool et je voulais me défaire de l’obsession de boire, mais je ne savais pas vraiment comment m’y prendre. J’ai décidé de rester avec les AA le temps d’apprendre comment avaient fait celles et ceux qui étaient passés par là avant moi. Tout à coup, je me suis surpris en train de penser à Dieu ! On m’avait dit de choisir une Puissance supérieure mais je n’avais aucune idée à quoi cela pouvait ressembler. J’ai découvert qu’il y avait beaucoup de Puissances supérieures ; on m’a dit de rechercher Dieu, tel que je le conçois, qu’il n’y a pas de doctrine de la divinité pour les AA. J’ai trouvé une Puissance qui me convenait et je lui ai demandé de me redonner la raison. J’ai perdu l’obsession de boire, un jour à la fois ; la vie a continué et j’ai appris à vivre sans alcool.","RÉFLEXIONS DE BILL, P. 95"
2025-06-24,spanish,UN JARDÍN DE INFANCIA ESPIRITUAL,"No dirigimos sino un jardín de infancia espiritual, en el que se hace posible a los borrachos superar la bebida y encontrar la gracia para vivir de mejor manera.","Cuando llegué a A.A. estaba agotado por la botella y quería perder mi obsesión por la bebida, pero realmente no sabía cómo hacerlo. Decidí quedarme el tiempo suficiente para aprender de los que me habían precedido. ¡De repente estaba pensando en Dios! Se me dijo que encontrara un Poder Superior y yo no tenía idea de cómo sería éste. Descubrí que hay muchos Poderes Superiores. Se me dijo que encontrara a Dios como yo lo concibo, que en A.A. no había doctrina sobre la Divinidad. Encontré lo que me daba resultados y luego le pedí a ese Poder Superior que me devolviera mi sano juicio. Se me quitó la obsesión de beber y —un día a la vez— mi vida continúa y he aprendido a vivir sobrio.","COMO LO VE BILL, p. 95"
2025-06-25,english,A TWO-WAY STREET,"If we ask, God will certainly forgive our derelictions. But in no case does He render us white as snow and keep us that way without our cooperation.","When I prayed, I used to omit a lot of things for which I needed to be forgiven. I thought that if I didn't mention these things to God, He would never know about them. I did not know that if I had just forgiven myself for some of my past deeds, God would forgive me also. I was always taught to prepare for the journey through life, never realizing until I came to A.A. – when I honestly became willing to be taught forgiveness and forgiving – that life itself is the journey. The journey of life is a very happy one, as long as I am willing to accept change and responsibility.","TWELVE STEPS AND TWELVE TRADITIONS, p. 65"
2025-06-25,french,UNE RUE À DEUX SENS,"Si nous le Lui demandons, Dieu nous pardonnera sûrement nos manques. Mais en aucun cas Il n’acceptera, sans notre collaboration, de nous rendre blancs comme neige et de nous garder dans cet état.","Dans mes prières, j’avais l’habitude d’omettre beaucoup des choses que j’avais à me faire pardonner. Je croyais que si je ne mentionnais pas ces choses à Dieu, il n’en entendrait jamais parler. Je ne savais pas qu’il suffisait que je me pardonne à moi-même certaines de mes actions passées pour que Dieu me les pardonne aussi. On m’avait toujours enseigné à me préparer pour mon voyage sur la terre ; ce n’est que chez les AA, quand je me suis montré honnêtement disposé à apprendre à pardonner et à me faire pardonner, que j’ai compris que le voyage, c’est la vie elle-même. Le voyage de la vie est une très belle aventure, tant que je suis prêt à changer et à être responsable.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 75"
2025-06-25,spanish,UNA CALLE DE DOS SENTIDOS,"Si se lo pedimos, Dios ciertamente nos perdonará nuestras negligencias. Pero nunca nos va a volver blancos como la nieve y mantenernos así sin nuestra cooperación.","Cuando yo rezaba, acostumbraba omitir muchas cosas por las cuales necesitaba ser perdonado. Creía que si no mencionaba esas cosas a Dios, Él nunca sabría nada de ellas. No sabía que si yo me perdonaba por algunas de mis deudas pasadas Dios también me perdonaría. Siempre se me había enseñado a prepararme para el viaje a través de la vida, sin darme cuenta nunca hasta llegar a A.A. —cuando sinceramente llegué a estar dispuesto a que se me enseñara el perdón y el perdonar— que la vida en sí es el viaje. El viaje de la vida es un viaje feliz, siempre que esté dispuesto a aceptar el cambio y la responsabilidad.","DOCE PASOS Y DOCE TRADICIONES, p. 62"
2025-06-26,english,A GIFT THAT GROWS WITH TIME,"For most normal folks, drinking means conviviality, companionship and colorful imagination. It means release from care, boredom and worry. It is joyous intimacy with friends and a feeling that life is good.","The longer I chased these elusive feelings with alcohol, the more out of reach they were. However, by applying this passage to my sobriety, I found that it described the magnificent new life made available to me by the A.A. program. ""It"" truly does ""get better"" one day at a time. The warmth, the love and the joy so simply expressed in these words grow in breadth and depth each time I read it. Sobriety is a gift that grows with time.","ALCOHOLICS ANONYMOUS, p. 151"
2025-06-26,french,UN DON QUI CROÎT AVEC LE TEMPS,"Pour la plupart des gens normaux, boire est synonyme de convivialité, de camaraderie et de rêves heureux et colorés. Prendre un verre libère de l’ennui et des tracas. C’est l’intimité joyeuse avec des amis et la sensation que la vie est belle.","Plus je pourchassais de telles sensations dans l’alcool, plus elles devenaient inaccessibles. Pourtant, en appliquant ce passage à ma vie sans alcool, je m’aperçois qu’il décrit cette merveilleuse vie nouvelle que met à ma portée le mouvement des AA. Les choses s’améliorent vraiment, un jour à la fois. La chaleur, l’amour et la joie qu’exprime si simplement ce passage prennent de l’ampleur et de la profondeur à chaque nouvelle lecture. La sobriété est un don qui croît avec le temps.","LES ALCOOLIQUES ANONYMES, P. 170"
2025-06-26,spanish,UN REGALO QUE CRECE CON EL TIEMPO,"Para la mayoría de la gente normal, beber significa cordialidad, compañerismo y una imaginación vivaz. Quiere decir liberación de los cuidados, del aburrimiento y de la preocupación. Es alegre intimidad con los amigos y sentimientos de que la vida es buena.","Cuanto más perseguía estas emociones elusivas con el alcohol, más fuera de mi alcance se ponían. Sin embargo, aplicando este pasaje a mi sobriedad, me di cuenta de que describía la magnífica vida nueva puesta a mi disposición por el programa de A.A. Todo “mejora” verdaderamente un día a la vez. El calor, el amor y la alegría tan simplemente expresadas en estas palabras crecen en amplitud y profundidad cada vez que las leo. La sobriedad es un regalo que crece con el tiempo.","ALCOHÓLICOS ANÓNIMOS, p. 151"
2025-06-27,english,CONFORMING TO THE A.A. WAY,We obey A.A.'s Steps and Traditions because we really want them for ourselves. It is no longer a question of good or evil; we conform because we genuinely want to conform. Such is our process of growth in unity and function. Such is the evidence of God's grace and love among us.,"It is fun to watch myself grow in A.A. I fought conformity to A.A. principles from the moment I entered, but I learned from the pain of my belligerence that, in choosing to live the A.A. way of life, I opened myself to God's grace and love. Then I began to know the full meaning of being a member of Alcoholics Anonymous.","A.A. COMES OF AGE, p. 106"
2025-06-27,french,SE CONFORMER AU MODE DE VIE AA,Nous obéissions aux Étapes et aux Traditions des AA parce que nous voulons vraiment les adopter pour nous-mêmes. Ce n’est plus une question de bien ou de mal ; nous nous y conformons parce que nous le voulons sincèrement. Tel est notre processus de croissance dans l’unité et dans le fonctionnement. Telle est l’évidence de la grâce et de l’amour de Dieu parmi nous.,"Je prends plaisir à me voir grandir dans le mouvement. Je me suis battu au début pour ne pas me conformer aux principes des AA ; mais à force de souffrir de mon attitude belliqueuse, j’ai fini par voir qu’en vivant selon le mode de vie des AA, je m’ouvrais à la grâce et à l’amour de Dieu. J’ai commencé à comprendre pleinement ce que signifie être membre des Alcooliques anonymes.","LE MOUVEMENT DES AA DEVIENT ADULTE, P. 109"
2025-06-27,spanish,CONFORMIDAD CON LA MANERA DE A.A.,Obedecemos los Pasos y Tradiciones de A.A. porque realmente los queremos para nosotros mismos. Ya no es cuestión de decidir entre el bien y el mal; nos amoldamos porque sinceramente queremos amoldarnos. Tal es la evolución de nuestro desarrollo en unidad y servicio; tal es la evidencia del amor y gracia de Dios entre nosotros.,"Me encanta verme a mí mismo crecer en A.A. Me resistía a conformarme con los principios de A.A. desde el momento que ingresé, pero del dolor de mi beligerancia llegué a saber que, al elegir practicar la manera de vivir en A.A., me abría para recibir la gracia y el amor de Dios. Entonces empecé a conocer el significado completo de ser un miembro de Alcohólicos Anónimos.","A.A. LLEGA A SU MAYORÍA DE EDAD, p. 106"
2025-06-28,english,THE DETERMINATION OF OUR FOUNDERS,A year and six months later these three had succeeded with seven more.,"If it had not been for the fierce determination of our founders, A.A. would have quickly faded like so many other so-called good causes. I look at the hundreds of meetings weekly in the city where I live and I know A.A. is available twenty-four hours a day. If I had had to hang on with nothing but hope and a desire not to drink, experiencing rejection wherever I went, I would have sought the easier, softer way and returned to my previous way of life.","ALCOHOLICS ANONYMOUS, p. 159"
2025-06-28,french,LA DÉTERMINATION DE NOS FONDATEURS,"Au bout d’un an et six mois, les trois pionniers avaient réussi à recruter sept nouveaux membres.","Sans la détermination et l’acharnement de nos fondateurs, le mouvement des AA aurait rapidement disparu, comme tant d’autres prétendues bonnes causes. Dans la ville où je vis, il se tient des centaines de réunions chaque semaine, et je sais que les AA sont disponibles vingt-quatre heures sur vingt-quatre. Si j’avais eu à attendre, avec rien d’autre que l’espoir et le désir de ne pas boire, me sentant rejeté partout, j’aurais recherché la méthode plus facile, plus douce, et je serais retourné à mon ancienne façon de vivre.","LES ALCOOLIQUES ANONYMES, P. 180"
2025-06-28,spanish,LA DETERMINACIÓN DE NUESTROS FUNDADORES,"Año y medio más tarde, estos tres habían tenido éxito con siete más.","Si no hubiera sido por la tenaz determinación de nuestros fundadores, A.A. se habría desvanecido rápidamente como muchas otras llamadas buenas causas. Echo una mirada a los cientos de reuniones semanales en la ciudad donde vivo y sé que A.A. está disponible veinticuatro horas al día. Si yo hubiera tenido que persistir con nada más que esperanza y deseo de no beber, experimentando rechazo dondequiera que fuera, habría buscado el camino más fácil y cómodo y habría regresado a mi anterior manera de vivir.","ALCOHÓLICOS ANÓNIMOS, p. 159"
2025-06-29,english,A RIPPLING EFFECT,"Having learned to live so happily, we'd show everyone else how. . . . Yes, we of A.A. did dream those dreams. How natural that was, since most alcoholics are bankrupt idealists. . . . So why shouldn't we share our way of life with everyone?","The great discovery of sobriety led me to feel the need to spread the ""good news"" to the world around me. The grandiose thoughts of my drinking days returned. Later, I learned that concentrating on my own recovery was a full-time process. As I became a sober citizen in this world, I observed a rippling effect which, without any conscious effort on my part, reached any ""related facility or outside enterprise,"" without diverting me from my primary purpose of staying sober and helping other alcoholics to achieve sobriety.","TWELVE STEPS AND TWELVE TRADITIONS, p. 156"
2025-06-29,french,UN EFFET DE VAGUE,"Ayant trouvé la recette du parfait bonheur, nous la partagerions avec tous... Oui, chez les AA, nous avions rêvé de tout cela. Quoi de plus naturel, en somme, puisque la plupart des alcooliques sont des idéalistes déçus !... Alors, pourquoi ne pas partager notre mode de vie avec tout le monde ?","La grande découverte de la sobriété me poussait à répandre la « bonne nouvelle » dans mon milieu. C’était le retour des idées grandioses de ma vie de buveur. Par la suite, je me suis rendu compte que ma seule sobriété était un travail à temps plein. En devenant un citoyen abstinent, j’ai pu constater que l’effet de vague, sans aucun effort de ma part, atteignait « d’autres organismes, qu’ils soient apparentés ou étrangers », sans m’écarter de mon but fondamental qui est de demeurer abstinent et d’aider d’autres alcooliques à le devenir.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 178-179"
2025-06-29,spanish,UN EFECTO DE ONDA,"Ya que habíamos aprendido a vivir con tanta felicidad, podríamos enseñar a todos los demás a hacer lo mismo… Sí, nosotros los A.A. teníamos estos sueños. Era natural que los tuviéramos, puesto que la mayoría de los alcohólicos somos idealistas en bancarrota… ¿Por qué no compartir nuestra manera de vivir con todo el mundo?","El gran descubrimiento de la sobriedad me llevó a sentir la necesidad de divulgar las “buenas nuevas” al mundo a mi alrededor. Regresaron los grandiosos pensamientos de mis días de bebedor. Más tarde, me di cuenta de que concentrarme en mi propia recuperación era un proceso de plena dedicación. A medida que me iba convirtiendo en un ciudadano sobrio de este mundo, observaba un efecto de onda el cual, sin ningún esfuerzo consciente de mi parte, alcanzaba cualquier “entidad allegada o empresa ajena”, sin desviarme de mi propósito primordial de mantenerme sobrio y ayudar a otros alcohólicos a lograr la sobriedad.","DOCE PASOS Y DOCE TRADICIONES, p. 151"
2025-06-30,english,SACRIFICE = UNITY = SURVIVAL,"The unity, the effectiveness, and even the survival of A.A. will always depend upon our continued willingness to give up some of our personal ambitions and desires for the common safety and welfare. Just as sacrifice means survival for the individual alcoholic, so does sacrifice mean unity and survival for the group and for A.A.'s entire Fellowship.","I have learned that I must sacrifice some of my personality traits for the good of A.A. and, as a result, I have been rewarded with many gifts. False pride can be inflated through prestige but, by living Tradition Six, I receive the gift of humility instead. Cooperation without affiliation is often deceiving. If I remain unrelated to outside interests, I am free to keep A.A. autonomous. Then the Fellowship will be here, healthy and strong for generations to come.","AS BILL SEES IT, p. 220"
2025-06-30,french,SACRIFICE = UNITÉ = SURVIE,"L’unité, l’efficacité et même la survie des AA dépendront toujours de notre volonté constante de renoncer à nos ambitions et à nos désirs personnels pour assurer la sauvegarde et le bien-être communs. Si le sacrifice assure la survie individuelle de l’alcoolique, il garantit tout autant l’unité et la survie du groupe et de toute l’association des AA.","J’ai appris que je devais sacrifier certains traits de ma personnalité pour le bien des AA, et ce renoncement m’a valu bien des récompenses. La vanité peut être amplifiée par le prestige, mais grâce à la Sixième Tradition je reçois à la place le don de l’humilité. Collaborer sans s’affilier se révèle souvent décevant. Si je ne me lie pas à des intérêts extérieurs, je demeure libre de maintenir le mouvement AA autonome. Il pourra ainsi survivre, fort et en santé, pour les générations futures.","RÉFLEXIONS DE BILL, P. 220"
2025-06-30,spanish,SACRIFICIO-UNIDAD-SUPERVIVENCIA,"La unidad, la eficacia e incluso la supervivencia de A.A. siempre dependerían de nuestra voluntad continua de sacrificar nuestros deseos y ambiciones personales por la seguridad y bienestar comunes. Así como el sacrificio significaba la supervivencia para el individuo, significaba también la supervivencia y la unidad para el grupo, y para A.A. en su totalidad.","He llegado a darme cuenta de que tengo que sacrificar algunos de mis rasgos de personalidad para el bien de A.A. y, como resultado, he tenido muchas recompensas. El falso orgullo puede ser inflado por el prestigio pero, viviendo la Tradición Seis, recibo el regalo de la humildad. La cooperación sin afiliación tiene a menudo consecuencias inesperadas. Si no me relaciono con intereses ajenos, soy libre para mantener autónomo a A.A. Entonces la Comunidad estará aquí, sana y fuerte para las generaciones por venir.","COMO LO VE BILL, p. 220"
2025-07-01,english,THE BEST FOR TODAY,The principles we have set down are guides to progress.,"Just as a sculptor will use different tools to achieve desired effects in creating a work of art, in Alcoholics Anonymous the Twelve Steps are used to bring about results in my own life. I do not overwhelm myself with life's problems, and how much more work needs to be done. I let myself be comforted in knowing that my life is now in the hands of my Higher Power, a master craftsman who is shaping each part of my life into a unique work of art. By working my program I can be satisfied, knowing that ""in doing the best that we can for today, we are doing all that God asks of us.""","ALCOHOLICS ANONYMOUS, p. 60"
2025-07-01,french,"DE NOTRE MIEUX, AUJOURD’HUI",Les principes que nous avons énoncés sont des guides vers la croissance.,"Comme un sculpteur se sert de différents outils pour obtenir les effets désirés dans une œuvre d’art, moi, je me sers des Douze Étapes des Alcooliques anonymes pour obtenir des résultats dans ma vie. Je ne me laisse pas submerger par les problèmes de la vie, ni par la quantité de travail à faire. Je me réconforte à l’idée que ma vie est maintenant entre les mains de ma Puissance supérieure, ce maître artisan qui en façonne chaque partie pour créer une œuvre d’art unique. En mettant en pratique le programme des AA, je trouverai la satisfaction car je sais que, « en faisant de notre mieux, aujourd’hui, nous ne faisons que la volonté de Dieu ».","LES ALCOOLIQUES ANONYMES, P. 67"
2025-07-01,spanish,LO MEJOR PARA HOY,Los principios que hemos establecido son guías para nuestro curso.,"Así como un escultor usa diferentes herramientas para lograr los efectos deseados en una obra de arte, en Alcohólicos Anónimos se usan los Doce Pasos para obtener resultados en mi propia vida. No me abrumo con los problemas de la vida ni por la cantidad de trabajo que está por hacer. Me permito el consuelo de saber que mi vida está ahora en las manos de mi Poder Superior, un maestro artesano que está integrando cada parte de mi vida en una única obra de arte. Trabajando mi programa puedo estar satisfecho con saber que “haciendo lo mejor que podemos, por hoy, estamos haciendo todo lo que Dios nos pide”.","ALCOHÓLICOS ANÓNIMOS, p. 60"
2025-07-02,english,THE HEART OF TRUE SOBRIETY,"We find that no one need have difficulty with the spirituality of the program. Willingness, honesty and open-mindedness are the essentials of recovery. But these are indispensable.","Am I honest enough to accept myself as I am and let this be the ""me"" that I let others see? Do I have the willingness to go to any length, to do whatever is necessary to stay sober? Do I have the open-mindedness to hear what I have to hear, to think what I have to think, and to feel what I have to feel?","ALCOHOLICS ANONYMOUS, p. 568"
2025-07-02,french,LE CŒUR DE LA VRAIE SOBRIÉTÉ,"À notre avis, l’aspect spirituel de notre programme ne devrait poser de difficulté à personne. La bonne volonté, l’honnêteté et l’ouverture d’esprit sont les éléments nécessaires pour le rétablissement. Ils sont même indispensables.","Suis-je suffisamment honnête pour m’accepter et me montrer aux autres tel que je suis ? Suis-je prêt à faire absolument tout ce qui est nécessaire pour demeurer abstinent ? Ai-je assez d’ouverture d’esprit pour entendre ce que je dois entendre, pour penser ce que je dois penser, pour ressentir ce que je dois ressentir ?","LES ALCOOLIQUES ANONYMES, P. 634"
2025-07-02,spanish,EL CORAZÓN DE LA VERDADERA SOBRIEDAD,"Encontramos que nadie tiene por qué tener dificultades con la espiritualidad del programa. Buena voluntad, sinceridad y una mente abierta son los elementos para la recuperación. Pero estos son indispensables .","¿Soy lo suficientemente honesto para aceptarme como soy y dejar que ese “Yo” sea el que vean los demás? ¿Estoy dispuesto a hacer todo esfuerzo, todo lo necesario para mantenerme sobrio? ¿Tengo la amplitud de mente para escuchar lo que debo escuchar, pensar lo que debo pensar y sentir lo que debo sentir?","ALCOHÓLICOS ANÓNIMOS, p. 520"
